,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,FirstFlrSF,SecondFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,y_hat,residuals
828,20,RL,80,11900,Pave,NoAlley,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1957,1957,Gable,CompShg,HdBoard,HdBoard,BrkFace,387,TA,TA,CBlock,4,4,4,5,1040,6,0,352,1392,GasA,TA,Y,FuseA,1392,0,0,1392,1,0,1,1,3,1,TA,6,Typ,2,3,2,1957,2,2,458,5,5,Y,0,0,0,0,192,0,NoPool,NoFence,None,0,6,2008,WD,Normal,12.0197430673387,12.105724409388149,-0.08598134204944863
829,160,FV,30,3180,Pave,2,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,PConc,3,4,4,6,0,6,0,600,600,GasA,Ex,Y,SBrkr,520,600,80,1200,0,0,2,1,2,1,Gd,4,Typ,0,NoFire,6,2005,2,2,480,5,5,Y,0,166,0,0,0,0,NoPool,NoFence,None,0,6,2006,WD,Normal,11.9250351157971,11.948677331195299,-0.02364221539819944
830,60,RL,44,9548,Pave,NoAlley,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,6,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,223,Gd,TA,PConc,3,4,4,3,483,6,0,458,941,GasA,Ex,Y,SBrkr,941,888,0,1829,1,0,2,1,3,1,Gd,7,Typ,1,5,2,2003,2,2,613,5,5,Y,192,39,0,0,0,0,NoPool,NoFence,None,0,1,2010,WD,Normal,12.375815420117302,12.371392943684882,0.004422476432420552
831,20,RL,100,10004,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,180,TA,TA,CBlock,4,4,4,5,196,2,345,975,1516,GasA,TA,Y,SBrkr,1516,0,0,1516,0,0,1,1,3,1,TA,6,Typ,0,NoFire,2,1964,2,2,472,5,5,Y,0,0,0,0,152,0,NoPool,NoFence,None,0,2,2009,WD,Normal,12.0257490913989,12.012477162079776,0.013271929319124354
832,20,RL,75,7875,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkFace,136,TA,TA,CBlock,4,4,4,5,572,6,0,572,1144,GasA,Gd,Y,SBrkr,1144,0,0,1144,1,0,1,0,3,1,TA,6,Typ,0,NoFire,2,1961,3,2,456,5,5,Y,0,0,0,0,0,0,NoPool,2,None,0,9,2008,WD,Normal,11.8490404949436,11.823546311608691,0.02549418333490827
833,20,RL,60,9600,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,7,1950,1995,Gable,CompShg,VinylSd,HdBoard,None,0,TA,TA,CBlock,3,4,4,2,442,6,0,625,1067,GasA,TA,Y,SBrkr,1067,0,0,1067,0,0,2,0,2,1,Gd,4,Min2,0,NoFire,2,1996,3,2,436,5,5,Y,290,0,0,0,0,0,NoPool,NoFence,None,0,2,2010,WD,Normal,11.759785542901799,11.740741820684864,0.019043722216935066
834,30,RM,90,8100,Pave,2,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1948,1973,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,BrkTil,4,4,4,5,338,6,0,1221,1559,GasA,Gd,Y,SBrkr,1559,0,0,1559,1,0,1,0,2,1,TA,5,Min2,0,NoFire,6,1948,3,2,812,5,5,Y,0,116,230,0,0,0,NoPool,2,None,0,6,2007,COD,Normal,11.9414558460094,11.925562072710356,0.01589377329904451
835,160,RM,21,1680,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,158,TA,TA,CBlock,4,4,4,2,330,6,0,153,483,GasA,TA,Y,SBrkr,483,504,0,987,1,0,1,1,2,1,TA,5,Typ,0,NoFire,6,1973,3,1,264,5,5,Y,0,0,0,0,0,0,NoPool,NoFence,None,0,11,2008,WD,Normal,11.5129254649702,11.661283131141065,-0.148357666170865
836,20,RL,75,9525,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1995,2006,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,3,4,4,6,0,6,0,1099,1099,GasA,Ex,Y,SBrkr,1099,0,0,1099,0,0,1,1,3,1,Gd,6,Typ,0,NoFire,2,1999,3,1,352,5,5,Y,278,0,0,0,0,0,NoPool,NoFence,None,0,6,2008,WD,Normal,11.8775685785581,11.86759325129033,0.009975327267769174
837,50,RL,70,11767,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1946,1995,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,4,4,4,2,352,6,0,416,768,GasA,Ex,Y,SBrkr,768,432,0,1200,0,0,1,0,3,1,TA,6,Typ,0,NoFire,6,1946,3,1,240,5,5,Y,0,0,0,0,0,0,NoPool,NoFence,None,0,5,2008,WD,Normal,11.7791285057449,11.642818050295507,0.13631045544939369
838,70,RH,0,12155,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,6,8,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,4,4,4,2,156,6,0,516,672,GasA,TA,N,SBrkr,810,672,0,1482,0,0,2,0,4,1,Fa,7,Typ,0,NoFire,6,1934,3,1,400,5,5,P,0,0,254,0,0,0,NoPool,NoFence,None,0,3,2008,WD,Normal,11.849397701591402,11.854075862461041,-0.004678160869639569
839,70,RM,60,10440,Pave,1,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,8,1904,2002,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,PConc,4,4,4,6,0,6,0,650,650,GasA,Gd,Y,SBrkr,958,581,0,1539,0,0,2,0,3,1,Gd,8,Typ,1,4,6,1983,3,2,686,3,5,P,70,78,68,0,0,0,NoPool,NoFence,None,0,6,2008,WD,Normal,11.967180737247801,11.872865148220171,0.09431558902763015
840,80,RL,82,9020,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,183,TA,TA,CBlock,4,4,2,5,312,1,539,276,1127,GasA,TA,Y,SBrkr,1165,0,0,1165,1,0,1,1,3,1,TA,6,Typ,0,NoFire,2,1966,2,2,490,3,3,Y,0,129,0,0,0,0,NoPool,1,None,0,5,2008,WD,Normal,12.0719696610067,11.956050978758746,0.11591868224795299
841,90,RL,80,8000,Pave,NoAlley,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,Duplex,1Story,5,4,1961,1961,Gable,CompShg,BrkFace,BrkFace,None,0,TA,TA,CBlock,4,4,4,6,0,6,0,1800,1800,GasA,Ex,N,SBrkr,1800,0,0,1800,0,0,2,0,6,2,TA,10,Typ,0,NoFire,NoGarage,1961,NoGarage,0,0,NoGarage,NoGarage,Y,0,0,0,0,0,0,NoPool,NoFence,None,0,7,2007,WD,Normal,11.856515169360302,11.67718471186053,0.1793304574997716
842,50,RM,100,12665,Pave,1,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,4,4,3,6,0,6,0,876,876,GasA,Gd,Y,SBrkr,876,540,0,1416,0,0,1,1,4,1,TA,7,Typ,1,3,6,1949,3,3,720,5,5,Y,418,0,194,0,0,0,NoPool,NoFence,None,0,6,2008,WD,Normal,11.944058319827,11.945919009769714,-0.0018606899427133783
843,85,RL,0,16647,Pave,NoAlley,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,SFoyer,5,5,1975,1981,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,3,4,2,1,1390,6,0,0,1390,GasA,TA,Y,SBrkr,1701,0,0,1701,1,0,2,0,3,1,TA,6,Min2,2,5,3,1975,1,2,611,5,5,Y,0,0,0,0,0,0,NoPool,NoFence,None,0,1,2007,WD,Normal,12.0494188354848,12.104267814465011,-0.05484897898021046
844,60,RL,75,9317,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,137,Gd,TA,PConc,3,4,4,1,513,6,0,227,740,GasA,Ex,Y,SBrkr,1006,769,0,1775,1,0,2,1,3,1,Gd,7,Typ,1,5,2,1993,3,2,425,5,5,Y,234,72,192,0,0,0,NoPool,NoFence,None,0,7,2009,WD,Normal,12.269047444691601,12.299476165364547,-0.030428720672945886
845,20,RL,36,15523,Pave,NoAlley,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1972,1972,Gable,CompShg,HdBoard,Plywood,None,0,TA,TA,CBlock,4,4,1,2,460,6,0,404,864,GasA,Ex,Y,SBrkr,864,0,0,864,1,0,1,0,3,1,TA,5,Typ,1,2,2,1972,3,1,338,5,5,Y,0,0,0,0,0,0,NoPool,NoFence,None,0,8,2009,WD,Normal,11.8018567568224,11.767332470894635,0.03452428592776435
846,50,RL,75,45600,Pave,NoAlley,IR2,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,6,8,1908,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,4,4,4,6,0,6,0,907,907,GasA,TA,Y,SBrkr,1307,1051,0,2358,0,0,3,0,5,1,TA,10,Typ,1,3,6,1908,3,2,360,2,5,Y,486,40,0,0,175,0,NoPool,NoFence,None,0,9,2008,WD,Normal,12.388394202324099,12.367683543667262,0.020710658656836856
847,80,RL,80,9600,Pave,NoAlley,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,6,7,1976,1994,Hip,CompShg,Plywood,Plywood,BrkFace,360,Gd,Gd,CBlock,4,4,4,6,0,6,0,528,528,GasA,Ex,Y,SBrkr,1094,761,0,1855,0,0,2,1,3,1,TA,7,Typ,1,5,2,1976,2,2,512,5,5,Y,113,100,0,0,0,0,NoPool,NoFence,None,0,8,2007,WD,Normal,12.1388638958367,12.147422874895202,-0.008558979058502558
848,120,RM,36,4435,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170,Gd,TA,PConc,3,4,1,3,659,6,0,189,848,GasA,Ex,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,3,Typ,0,NoFire,2,2003,1,2,420,5,5,Y,140,0,0,0,0,0,NoPool,NoFence,None,0,11,2007,WD,Normal,11.7867621306,11.867283297804821,-0.08052116720482161
849,120,RL,0,3196,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,40,Gd,TA,PConc,3,4,2,6,0,6,0,1273,1273,GasA,Ex,Y,SBrkr,1456,0,0,1456,0,0,2,0,2,1,Gd,7,Typ,1,5,2,2003,1,2,400,5,5,Y,143,20,0,0,0,0,NoPool,NoFence,None,0,5,2006,WD,Normal,12.278393307109802,12.253635354960727,0.02475795214907528
850,75,RL,53,7128,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2.5Unf,7,5,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,4,4,4,5,364,6,0,554,918,GasA,Gd,Y,SBrkr,918,728,0,1646,0,0,2,0,4,1,TA,7,Typ,2,3,6,1941,3,1,240,5,5,Y,0,0,0,0,126,0,NoPool,3,None,0,8,2007,WD,Normal,12.0076217068063,11.965111262238803,0.04251044456749575
851,80,RL,0,12095,Pave,NoAlley,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1964,1964,Gable,CompShg,MetalSd,HdBoard,BrkFace,115,TA,Gd,CBlock,4,4,2,5,564,6,0,563,1127,GasA,TA,Y,SBrkr,1445,0,0,1445,0,0,1,1,3,1,TA,7,Typ,1,2,2,1964,2,2,645,5,5,Y,180,0,0,0,0,0,NoPool,3,None,0,8,2009,WD,Normal,11.9703503120091,11.994458755934556,-0.024108443925456413
852,20,RL,102,17920,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,4,1955,1974,Hip,CompShg,Wd Sdng,Plywood,None,0,TA,TA,CBlock,4,4,3,1,306,5,1085,372,1763,GasA,TA,Y,SBrkr,1779,0,0,1779,1,0,1,1,3,1,TA,6,Typ,1,3,2,1955,3,2,454,5,5,Y,0,418,0,0,312,0,NoPool,NoFence,None,0,7,2006,WD,Abnorml,12.0435537160324,12.078865380189521,-0.035311664157120504
853,20,RL,0,6897,Pave,NoAlley,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,1962,2010,Gable,CompShg,HdBoard,HdBoard,None,0,TA,Gd,CBlock,4,4,4,1,659,6,0,381,1040,GasA,Ex,Y,SBrkr,1040,0,0,1040,1,0,1,1,3,1,TA,6,Typ,0,NoFire,6,1962,3,1,260,5,5,Y,0,104,0,0,0,0,NoPool,NoFence,None,0,4,2010,WD,Normal,11.7519423654407,11.892170127575461,-0.14022776213476185
854,80,RL,0,10970,Pave,NoAlley,IR1,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,SLvl,6,6,1978,1978,Gable,CompShg,Plywood,HdBoard,None,0,TA,TA,CBlock,3,2,2,3,505,4,435,0,940,GasA,TA,Y,SBrkr,1026,0,0,1026,1,0,1,0,3,1,TA,5,Typ,0,NoFire,6,1981,3,2,576,5,2,Y,0,0,34,0,0,0,NoPool,3,None,0,10,2008,WD,Normal,11.898187865760901,11.916075200731953,-0.01788733497105177
855,60,RL,65,8125,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,PConc,3,4,4,6,0,6,0,702,702,GasA,Gd,Y,SBrkr,702,779,0,1481,0,0,2,1,3,1,TA,6,Typ,1,5,2,1994,1,2,343,5,5,Y,0,36,0,0,0,0,NoPool,NoFence,None,0,3,2009,WD,Normal,12.0668105781967,12.005657755398579,0.061152822798121065
856,20,RL,80,10400,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,189,TA,TA,CBlock,3,4,4,6,0,6,0,1090,1090,GasA,TA,Y,SBrkr,1370,0,0,1370,0,0,2,0,3,1,TA,6,Typ,1,5,2,1976,2,2,479,5,5,Y,0,0,0,0,0,0,NoPool,3,None,0,6,2009,WD,Family,11.9316357998284,12.049978878894454,-0.11834307906605268
857,60,RL,0,11029,Pave,NoAlley,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,6,7,1968,1984,Gable,CompShg,HdBoard,HdBoard,BrkFace,220,TA,TA,CBlock,4,4,3,2,619,6,0,435,1054,GasA,TA,Y,SBrkr,1512,1142,0,2654,1,0,2,1,4,1,Gd,9,Typ,1,3,2,1968,3,2,619,5,5,Y,0,65,0,0,222,0,NoPool,NoFence,None,0,8,2006,WD,Normal,12.4292161968444,12.505532268260787,-0.07631607141638597
858,50,RL,55,7642,Pave,NoAlley,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,8,1918,1998,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Gd,TA,BrkTil,4,4,4,6,0,6,0,912,912,GasA,Gd,Y,SBrkr,912,514,0,1426,0,0,1,1,3,1,Gd,7,Typ,1,3,6,1925,3,1,216,5,5,Y,0,240,0,0,0,0,NoPool,1,None,0,6,2007,WD,Normal,12.1545161586158,11.947297705498354,0.2072184531174468
859,190,RL,75,11625,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,2fmCon,1Story,5,4,1965,1965,Hip,CompShg,Plywood,HdBoard,None,0,TA,TA,PConc,4,4,3,2,841,6,0,198,1039,GasA,Ex,Y,SBrkr,1039,0,0,1039,1,0,1,1,3,1,TA,6,Typ,0,NoFire,2,1965,3,2,504,5,5,Y,0,0,0,0,0,0,NoPool,NoFence,None,0,4,2010,WD,Normal,11.7867621306,11.622430450044018,0.16433168055598202
860,20,RL,81,9672,Pave,NoAlley,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1984,1985,Hip,CompShg,HdBoard,Plywood,None,0,TA,TA,PConc,3,4,4,3,338,6,0,702,1040,GasA,TA,Y,SBrkr,1097,0,0,1097,0,0,2,0,3,1,TA,6,Typ,0,NoFire,2,1986,3,2,480,5,5,Y,0,0,0,0,0,0,NoPool,1,None,0,5,2010,WD,Normal,11.9316357998284,11.894907754344299,0.03672804548410191
861,20,RL,70,7931,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,Plywood,None,0,TA,TA,CBlock,4,4,4,2,1148,6,0,0,1148,GasA,TA,Y,SBrkr,1148,0,0,1148,1,0,1,0,3,1,TA,6,Typ,0,NoFire,2,1959,3,1,672,5,5,Y,0,0,0,0,0,0,NoPool,1,None,0,7,2009,WD,Normal,11.7943379244084,11.712432295480749,0.0819056289276503
862,20,FV,72,8640,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,1,4,4,6,0,6,0,1372,1372,GasA,Ex,Y,SBrkr,1372,0,0,1372,0,0,2,0,3,1,Gd,6,Typ,0,NoFire,2,2008,1,2,529,5,5,Y,0,140,0,0,0,0,NoPool,NoFence,None,0,5,2008,New,Partial,12.4315335097995,12.144090441663646,0.28744306813585396
863,20,RL,0,8750,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1970,1970,Gable,CompShg,MetalSd,MetalSd,BrkFace,76,TA,TA,CBlock,4,4,4,2,828,6,0,174,1002,GasA,TA,Y,SBrkr,1002,0,0,1002,1,0,1,0,3,1,TA,5,Typ,0,NoFire,6,1973,3,2,902,5,5,Y,0,0,0,0,0,0,NoPool,3,None,0,8,2009,WD,Normal,11.9083402372249,11.831592634707995,0.07674760251690493
864,20,RL,67,10656,Pave,NoAlley,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,274,Gd,TA,PConc,3,4,1,6,0,6,0,1638,1638,GasA,Ex,Y,SBrkr,1646,0,0,1646,0,0,2,0,3,1,Gd,6,Typ,1,3,2,2007,2,3,870,5,5,Y,192,80,0,0,0,0,NoPool,NoFence,None,0,11,2007,New,Partial,12.4248064883557,12.454091793013223,-0.02928530465752388
865,20,RL,85,6970,Pave,NoAlley,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,5,1961,1961,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,4,4,4,1,932,6,0,108,1040,GasA,TA,Y,SBrkr,1120,0,0,1120,1,0,1,1,3,1,Fa,5,Typ,0,NoFire,2,1961,2,2,544,5,5,Y,168,0,0,0,0,0,NoPool,NoFence,3,400,5,2007,WD,Normal,11.7675676833438,11.715928450838579,0.051639232505221955
866,60,RL,0,14762,Pave,NoAlley,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Feedr,Norm,1Fam,2Story,5,6,1948,1950,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,Slab,NoBsmt,NoBsmt,NoBsmt,NoBsmt,0,NoBsmt,0,0,0,GasA,Gd,Y,SBrkr,1547,720,53,2320,0,0,2,0,2,1,TA,7,Typ,1,5,2,1979,3,2,672,5,5,P,120,144,0,0,0,0,NoPool,NoFence,None,0,5,2006,WD,Normal,12.037653993905199,11.970782119799768,0.0668718741054306
867,60,RL,80,9938,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1994,Gable,CompShg,MetalSd,MetalSd,BrkFace,246,Gd,TA,PConc,3,4,4,3,750,6,0,300,1050,GasA,Ex,Y,SBrkr,1062,887,0,1949,1,0,2,1,3,1,Gd,8,Typ,1,5,2,1993,1,2,574,5,5,Y,156,90,0,0,0,0,NoPool,1,None,0,6,2010,WD,Normal,12.3715870840077,12.324203932290722,0.04738315171697849
868,20,RL,60,6600,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,4,4,4,6,0,6,0,894,894,GasA,Gd,N,SBrkr,894,0,0,894,0,0,1,0,2,1,TA,5,Typ,0,NoFire,6,1962,3,1,308,5,5,Y,0,0,0,0,0,0,NoPool,NoFence,None,0,8,2009,WD,Normal,11.603679828238699,11.546256244499096,0.057423583739602435
869,60,RL,70,8750,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,116,TA,TA,PConc,3,4,4,3,505,6,0,299,804,GasA,Ex,Y,SBrkr,804,878,0,1682,0,0,2,1,3,1,Gd,7,Typ,0,NoFire,2,1998,2,2,523,5,5,Y,0,77,0,0,0,0,NoPool,NoFence,None,0,6,2010,WD,Normal,12.2085695257288,12.04146720075859,0.1671023249702106
870,20,RL,74,8892,Pave,NoAlley,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,1996,Gable,CompShg,WdShing,Wd Shng,None,0,Gd,TA,Stone,4,4,1,6,0,6,0,105,105,GasA,Gd,Y,SBrkr,910,0,0,910,0,0,1,0,3,1,Gd,5,Typ,0,NoFire,2,1953,3,2,414,5,5,Y,196,0,150,0,0,0,NoPool,2,None,0,10,2008,WD,Normal,11.6613454700885,11.741023393115825,-0.07967792302732413
871,40,RL,60,12144,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1949,1950,Gable,CompShg,HdBoard,HdBoard,None,0,Gd,TA,CBlock,4,4,4,5,375,6,0,457,832,GasA,Gd,Y,SBrkr,1036,0,232,1268,0,0,1,0,3,1,TA,6,Typ,1,3,2,1949,3,1,288,5,5,Y,0,28,0,0,0,0,NoPool,NoFence,2,0,9,2009,WD,Normal,11.798104407203901,11.720255260371076,0.07784914683282551
872,50,RM,52,5720,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,4,4,4,6,0,6,0,676,676,GasA,Ex,Y,SBrkr,676,455,0,1131,0,0,1,1,3,1,TA,5,Typ,0,NoFire,6,1941,3,1,200,5,5,Y,26,0,0,0,0,0,NoPool,NoFence,None,0,8,2009,WD,Abnorml,11.1049572266439,11.543925205255526,-0.4389679786116254
873,60,FV,75,9000,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0,Gd,TA,PConc,3,4,1,3,64,6,0,1120,1184,GasA,Ex,Y,SBrkr,1184,1426,0,2610,0,0,2,1,4,1,Ex,11,Typ,1,3,4,2007,1,2,550,5,5,Y,208,364,0,0,0,0,NoPool,NoFence,None,0,8,2007,New,Partial,12.623061104073,12.566026250436607,0.05703485363639338
874,20,RL,94,25286,Pave,NoAlley,Reg,HLS,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,4,5,1963,1963,Gable,CompShg,HdBoard,Plywood,None,0,TA,TA,PConc,4,4,2,1,633,6,0,431,1064,GasA,Gd,Y,SBrkr,1040,0,0,1040,1,0,1,0,3,1,TA,5,Typ,0,NoFire,2,1963,3,2,648,5,5,Y,0,0,0,0,0,0,NoPool,NoFence,None,0,1,2007,WD,Normal,11.7924493497205,11.698305767642633,0.09414358207786577
875,60,RL,74,8834,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,Stone,216,Gd,TA,PConc,1,4,4,3,1170,6,0,292,1462,GasA,Ex,Y,SBrkr,1462,762,0,2224,1,0,2,1,4,1,Ex,10,Typ,1,3,2,2004,1,3,738,5,5,Y,184,0,0,0,0,0,NoPool,NoFence,None,0,6,2009,WD,Normal,12.7656884334656,12.740310374082185,0.02537805938341542
876,85,RL,88,11782,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,7,1961,1995,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,4,4,1,1,899,6,0,210,1109,GasA,TA,Y,SBrkr,1155,0,0,1155,1,0,1,0,3,1,Gd,6,Min2,0,NoFire,6,1987,3,2,576,5,5,Y,192,0,0,0,0,0,NoPool,3,3,400,6,2010,WD,Normal,11.904967552746301,11.888275350578159,0.0166922021681426
